timestamp,move_number,side,move_uci,fen,depth,nodes,qnodes,cutoffs,tt_hits,tt_probes,max_ply,max_qply,time_ms,eval_cp
2026-02-16T15:34:34.813543,133,white,f8g8,5R2/8/6k1/4p2p/4p1p1/4P1P1/4KPP1/r7 w - - 8 67,8,13737,8998,2934,3425,13593,11,15,1067,18
2026-02-16T15:34:34.813661,134,black,g6f5,6R1/8/6k1/4p2p/4p1p1/4P1P1/4KPP1/r7 b - - 9 67,8,8,0,0,8,8,0,0,0,18
2026-02-16T15:34:35.346934,135,white,g8c8,6R1/8/8/4pk1p/4p1p1/4P1P1/4KPP1/r7 w - - 10 68,8,6787,4579,1329,1786,6674,11,18,533,17
2026-02-16T15:34:36.584573,136,black,f5f6,2R5/8/8/4pk1p/4p1p1/4P1P1/4KPP1/r7 b - - 11 68,8,15447,10581,3184,3809,15294,11,16,1237,19
2026-02-16T15:34:36.819799,137,white,c8c2,2R5/8/5k2/4p2p/4p1p1/4P1P1/4KPP1/r7 w - - 12 69,8,2738,2179,466,804,2703,11,17,235,17
2026-02-16T15:34:38.241524,138,black,f6e6,8/8/5k2/4p2p/4p1p1/4P1P1/2R1KPP1/r7 b - - 13 69,8,16894,12543,3533,3238,16746,11,17,1421,15
2026-02-16T15:34:38.819663,139,white,c2c6,8/8/4k3/4p2p/4p1p1/4P1P1/2R1KPP1/r7 w - - 14 70,8,7112,5127,1450,1735,7063,11,16,578,17
2026-02-16T15:34:38.819783,140,black,e6f5,8/8/2R1k3/4p2p/4p1p1/4P1P1/4KPP1/r7 b - - 15 70,8,8,0,0,8,8,0,0,0,17
2026-02-16T15:34:39.259243,141,white,c6c7,8/8/2R5/4pk1p/4p1p1/4P1P1/4KPP1/r7 w - - 16 71,8,5160,3865,1016,1305,5120,11,17,439,17
2026-02-16T15:34:40.266611,142,black,a1a2,8/2R5/8/4pk1p/4p1p1/4P1P1/4KPP1/r7 b - - 17 71,8,12769,8511,2549,3172,12669,11,19,1007,15
2026-02-16T15:34:40.266735,143,white,e2d1,8/2R5/8/4pk1p/4p1p1/4P1P1/r3KPP1/8 w - - 18 72,8,8,0,0,8,8,0,0,0,15
2026-02-16T15:34:41.064931,144,black,f5f6,8/2R5/8/4pk1p/4p1p1/4P1P1/r4PP1/3K4 b - - 19 72,8,9732,6863,2042,2330,9658,11,18,798,17
2026-02-16T15:34:41.334230,145,white,d1e1,8/2R5/5k2/4p2p/4p1p1/4P1P1/r4PP1/3K4 w - - 20 73,8,3638,2094,724,1146,3606,11,17,269,17
2026-02-16T15:34:41.709352,146,black,a2a1,8/2R5/5k2/4p2p/4p1p1/4P1P1/r4PP1/4K3 b - - 21 73,8,5303,2935,988,1679,5255,11,15,375,17
2026-02-16T15:34:41.709469,147,white,e1d2,8/2R5/5k2/4p2p/4p1p1/4P1P1/5PP1/r3K3 w - - 22 74,8,8,0,0,8,8,0,0,0,17
2026-02-16T15:34:42.393690,148,black,f6e6,8/2R5/5k2/4p2p/4p1p1/4P1P1/3K1PP1/r7 b - - 23 74,8,9054,5595,1774,2449,8983,11,16,684,16
2026-02-16T15:34:42.767204,149,white,c7c8,8/2R5/4k3/4p2p/4p1p1/4P1P1/3K1PP1/r7 w - - 24 75,8,4878,3138,862,1271,4839,11,15,373,16
2026-02-16T15:34:47.608534,150,black,e6e7,2R5/8/4k3/4p2p/4p1p1/4P1P1/3K1PP1/r7 b - - 25 75,8,51685,42896,10287,10730,51370,11,20,4841,17
2026-02-16T15:34:49.003584,151,white,c8c1,2R5/4k3/8/4p2p/4p1p1/4P1P1/3K1PP1/r7 w - - 26 76,8,16802,11628,3349,3706,16661,11,19,1394,17
2026-02-16T15:34:49.454367,152,black,a1a2,8/4k3/8/4p2p/4p1p1/4P1P1/3K1PP1/r1R5 b - - 27 76,8,5758,3912,1128,1280,5723,11,14,450,17
2026-02-16T15:34:49.454494,153,white,d2e1,8/4k3/8/4p2p/4p1p1/4P1P1/r2K1PP1/2R5 w - - 28 77,8,8,0,0,8,8,0,0,0,17
2026-02-16T15:34:50.610791,154,black,e7f6,8/4k3/8/4p2p/4p1p1/4P1P1/r4PP1/2R1K3 b - - 29 77,8,13726,9207,2760,3474,13595,11,16,1156,16
2026-02-16T15:34:51.165854,155,white,c1c6,8/8/5k2/4p2p/4p1p1/4P1P1/r4PP1/2R1K3 w - - 30 78,8,6753,4552,1438,1572,6689,11,16,554,16
2026-02-16T15:34:51.165974,156,black,f6g5,8/8/2R2k2/4p2p/4p1p1/4P1P1/r4PP1/4K3 b - - 31 78,8,8,0,0,8,8,0,0,0,16
2026-02-16T15:34:52.174151,157,white,c6c4,8/8/2R5/4p1kp/4p1p1/4P1P1/r4PP1/4K3 w - - 32 79,8,11508,8762,2224,2678,11366,11,16,1008,14
2026-02-16T15:34:52.996504,158,black,a2a1,8/8/8/4p1kp/2R1p1p1/4P1P1/r4PP1/4K3 b - - 33 79,8,10591,7202,1922,2663,10506,11,16,822,14
2026-02-16T15:34:52.996626,159,white,e1d2,8/8/8/4p1kp/2R1p1p1/4P1P1/5PP1/r3K3 w - - 34 80,8,8,0,0,8,8,0,0,0,14
2026-02-16T15:34:53.832917,160,black,g5f5,8/8/8/4p1kp/2R1p1p1/4P1P1/3K1PP1/r7 b - - 35 80,8,9999,7045,1954,2526,9903,11,16,836,15
2026-02-16T15:34:54.652836,161,white,c4c8,8/8/8/4pk1p/2R1p1p1/4P1P1/3K1PP1/r7 w - - 36 81,8,10138,6874,1815,3101,10052,11,19,819,15
2026-02-16T15:34:55.635437,162,black,f5e6,2R5/8/8/4pk1p/4p1p1/4P1P1/3K1PP1/r7 b - - 37 81,8,11457,8362,2183,2875,11377,11,16,982,15
2026-02-16T15:34:56.771749,163,white,c8e8,2R5/8/4k3/4p2p/4p1p1/4P1P1/3K1PP1/r7 w - - 38 82,8,12545,9913,2594,2596,12468,11,19,1136,15
2026-02-16T15:34:56.771874,164,black,e6d6,4R3/8/4k3/4p2p/4p1p1/4P1P1/3K1PP1/r7 b - - 39 82,8,8,0,0,8,8,0,0,0,15
2026-02-16T15:34:57.806260,165,white,e8f8,4R3/8/3k4/4p2p/4p1p1/4P1P1/3K1PP1/r7 w - - 40 83,8,11431,9247,2174,2030,11368,11,16,1034,15
2026-02-16T15:34:58.531021,166,black,a1a2,5R2/8/3k4/4p2p/4p1p1/4P1P1/3K1PP1/r7 b - - 41 83,8,8091,6138,1710,1595,8060,11,16,724,15
2026-02-16T15:34:58.531150,167,white,d2c3,5R2/8/3k4/4p2p/4p1p1/4P1P1/r2K1PP1/8 w - - 42 84,8,8,0,0,8,8,0,0,0,15
2026-02-16T15:35:00.992463,168,black,d6e6,5R2/8/3k4/4p2p/4p1p1/2K1P1P1/r4PP1/8 b - - 43 84,8,21985,23057,4559,2634,21894,11,20,2461,0
2026-02-16T15:35:01.892568,169,white,c3b3,5R2/8/4k3/4p2p/4p1p1/2K1P1P1/r4PP1/8 w - - 44 85,8,8188,8259,1733,1147,8120,11,21,900,0
2026-02-16T15:35:02.705830,170,black,a2d2,5R2/8/4k3/4p2p/4p1p1/1K2P1P1/r4PP1/8 b - - 45 85,8,7347,7527,1496,1173,7295,11,19,813,0
2026-02-16T15:35:03.504878,171,white,b3c4,5R2/8/4k3/4p2p/4p1p1/1K2P1P1/3r1PP1/8 w - - 46 86,8,7723,7206,1652,1109,7677,11,18,798,0
2026-02-16T15:35:04.176345,172,black,d2c2,5R2/8/4k3/4p2p/2K1p1p1/4P1P1/3r1PP1/8 b - - 47 86,8,6456,6011,1331,1197,6411,11,19,671,0
2026-02-16T15:35:04.176478,173,white,c4b4,5R2/8/4k3/4p2p/2K1p1p1/4P1P1/2r2PP1/8 w - - 48 87,8,8,0,0,8,8,0,0,0,0
2026-02-16T15:35:04.811396,174,black,c2b2,5R2/8/4k3/4p2p/1K2p1p1/4P1P1/2r2PP1/8 b - - 49 87,8,6348,5559,1252,1389,6298,11,17,634,0
2026-02-16T15:35:04.811531,175,white,b4c3,5R2/8/4k3/4p2p/1K2p1p1/4P1P1/1r3PP1/8 w - - 50 88,8,8,0,0,8,8,0,0,0,0
2026-02-16T15:35:04.851452,176,black,b2a2,5R2/8/4k3/4p2p/4p1p1/2K1P1P1/1r3PP1/8 b - - 51 88,8,640,234,116,279,632,8,9,39,0
